X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
928,601
893,576
868,536
868,536
847,497
832,465
822,439
814,420
809,405
809,405
805,394
801,386
797,380
794,376
792,373
792,373
791,371
790,369
789,368
789,368
788,369
788,369
788,370
787,372
787,373
787,374
787,375
787,375
787,376
787,376
786,377
785,377
782,376
782,376
778,374
772,371
766,365
759,355
751,346
751,346
744,339
738,335
732,333
726,331
721,331
721,331
717,330
714,330
712,329
710,328
708,326
708,326
706,325
702,322
698,322
693,322
689,323
689,323
686,323
685,325
683,325
683,326
682,326
682,326
682,326
682,326
682,326
682,326
682,326
682,326
682,327
683,327
684,327
685,327
685,326
685,326
686,327
687,328
689,331
693,338
702,353
702,353
715,376
733,407
756,445
782,487
811,534
811,534
845,581
884,610
0,0
0,0
0,0
0,0
0,0
0,0
