X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
839,612
814,588
796,557
783,519
783,519
774,489
767,466
762,449
757,437
752,429
752,429
747,427
741,430
739,429
738,428
737,429
737,429
737,429
736,428
735,425
733,421
730,416
730,416
726,411
722,407
720,403
722,404
725,411
725,411
723,416
722,420
722,423
723,425
725,427
725,427
726,426
724,424
718,421
710,416
700,409
700,409
689,404
680,396
670,388
663,385
657,385
657,385
651,387
647,392
645,399
643,406
642,410
642,410
640,414
638,417
637,420
637,421
633,420
633,420
627,419
620,416
613,414
607,410
609,407
609,407
615,411
618,415
618,418
618,420
619,421
619,421
620,421
621,420
622,419
623,418
624,417
624,417
625,416
625,415
624,414
624,414
623,413
623,413
623,413
624,412
624,411
625,411
625,412
625,412
626,412
626,412
627,412
629,413
634,413
634,413
641,413
651,416
667,424
689,437
715,455
715,455
743,480
772,510
803,546
837,581
869,603
869,603
900,618
0,0
0,0
0,0
0,0
0,0
0,0
0,0
