X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
898,612
898,612
889,591
875,559
860,518
844,478
831,445
831,445
820,420
812,402
805,387
800,376
797,368
797,368
795,361
793,357
791,356
791,357
790,360
790,360
790,365
789,369
789,373
789,375
789,377
789,377
789,378
789,378
788,378
787,377
784,375
784,375
779,370
774,363
765,356
755,349
744,345
744,345
732,343
721,346
712,352
703,360
695,370
695,370
689,381
684,391
679,401
675,409
671,415
671,415
668,420
667,423
666,425
666,425
666,425
666,425
666,424
665,423
665,422
665,420
665,420
665,420
666,419
666,419
667,419
667,419
668,419
668,419
669,419
671,420
672,421
675,422
678,423
678,423
683,426
691,432
705,443
724,460
747,485
748,485
775,518
803,555
832,586
864,607
881,623
881,623
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
