X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
890,614
890,614
855,592
820,564
798,527
783,495
774,467
774,467
770,443
769,423
771,407
774,395
775,388
775,388
774,385
771,386
766,387
762,388
760,386
760,386
758,382
759,376
756,371
757,369
757,374
757,374
755,379
754,386
753,394
753,401
754,407
754,407
755,409
756,410
757,410
757,409
759,405
759,405
759,398
758,388
755,384
757,383
760,383
760,383
762,385
762,389
760,392
758,394
757,395
757,395
757,396
757,395
757,395
756,395
753,395
753,395
748,396
741,396
732,394
720,392
708,390
708,390
695,388
683,386
673,384
664,383
656,383
656,383
650,383
645,384
642,386
639,388
637,390
637,390
636,394
635,397
635,399
634,400
633,402
633,402
633,404
633,406
633,406
633,407
632,406
632,406
632,406
631,406
631,406
630,407
630,408
630,408
630,408
630,408
630,408
631,408
633,409
633,409
636,411
641,413
647,416
655,420
669,425
669,425
690,432
716,443
744,460
774,481
805,509
805,509
838,544
876,578
922,602
969,622
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
