X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
935,601
914,573
895,536
895,536
878,501
864,472
853,450
845,432
839,419
839,419
834,409
831,401
829,396
827,393
826,391
826,391
825,391
825,392
826,394
827,395
827,397
827,397
828,398
827,398
824,397
819,395
811,392
811,391
799,390
786,390
769,390
754,392
740,395
740,395
730,398
722,402
716,411
712,414
707,414
707,414
703,415
701,415
700,414
696,413
691,410
691,410
686,407
679,402
674,396
670,393
667,396
667,396
664,404
658,409
651,413
649,416
647,418
647,418
648,419
648,419
647,420
646,420
645,421
645,421
645,421
644,422
644,421
645,421
645,420
645,420
645,419
647,419
650,421
655,425
661,432
661,432
669,441
678,454
690,473
706,498
726,530
726,530
750,570
782,600
820,622
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
