X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
870,621
840,603
825,584
812,556
812,556
803,528
796,505
791,486
789,472
787,461
787,461
787,454
786,450
786,448
785,447
785,447
784,447
784,448
784,449
784,450
784,452
784,453
784,453
784,454
784,455
783,456
783,458
783,459
783,459
783,460
783,460
783,460
781,458
779,454
779,454
776,450
771,444
762,436
750,428
736,419
737,419
721,411
704,405
689,402
676,402
667,409
667,409
660,416
650,422
640,426
632,430
626,433
626,433
620,435
615,437
610,439
606,441
604,443
604,443
603,445
602,445
602,445
603,444
603,444
603,444
604,444
604,444
604,444
604,444
604,445
604,445
605,445
605,445
605,445
605,444
605,443
605,443
606,443
606,445
608,447
611,450
617,452
617,452
625,455
634,459
651,467
676,479
706,494
706,494
739,514
774,536
808,561
845,581
888,600
888,600
932,617
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
