X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
872,605
845,591
827,571
827,571
815,542
807,511
801,484
796,462
792,444
792,444
790,428
788,415
787,405
786,396
784,389
784,389
782,383
781,379
779,376
778,374
777,373
777,373
776,373
775,374
774,375
773,376
773,377
773,377
773,378
772,378
772,378
772,378
772,378
772,377
771,376
771,375
771,374
769,373
767,371
767,371
767,371
755,364
746,360
734,355
722,351
722,351
710,347
697,345
685,344
672,345
664,347
664,347
657,350
654,354
652,358
652,361
651,363
651,363
651,365
650,365
649,366
648,366
648,367
648,367
647,367
646,367
646,367
645,366
645,366
645,366
645,365
645,365
644,365
643,365
643,366
643,366
643,366
645,368
650,371
659,378
672,389
672,389
672,389
691,405
742,458
774,492
774,492
810,532
810,532
894,601
935,621
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
