X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
851,612
824,594
806,573
795,544
795,544
786,515
781,491
778,471
776,454
775,441
775,441
773,429
771,421
770,414
768,409
768,405
768,405
768,402
768,401
767,399
767,399
766,399
766,399
765,400
765,401
764,401
763,402
762,402
762,402
761,401
760,400
757,398
753,395
747,392
747,392
740,388
732,383
723,379
715,376
708,374
708,374
702,373
697,372
693,371
688,371
685,372
685,372
681,372
678,373
675,374
672,375
670,376
670,376
669,377
668,377
669,377
669,378
670,379
670,379
670,380
670,381
670,381
671,380
671,380
671,380
671,380
672,380
673,381
675,383
680,386
680,386
688,391
697,399
710,411
726,429
746,452
746,452
769,482
795,518
825,557
859,586
893,605
893,605
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
