X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
874,608
838,585
813,553
794,515
794,515
780,482
770,456
763,437
758,424
754,415
754,415
750,409
747,405
745,400
743,395
743,391
743,391
743,388
743,386
744,384
743,383
743,383
743,383
743,384
744,385
744,386
744,388
743,389
743,389
742,391
741,392
740,392
739,393
739,393
739,393
739,393
739,394
739,393
738,392
736,390
736,390
732,388
726,384
718,380
707,374
695,369
695,369
681,362
669,359
659,360
651,362
648,365
648,365
643,369
638,376
634,382
631,384
629,386
629,386
627,386
623,384
616,382
607,379
598,378
598,378
589,375
588,373
587,372
584,374
579,376
579,376
576,378
575,380
574,382
573,385
572,387
572,387
571,389
571,390
571,390
571,390
571,389
571,389
571,389
570,389
570,389
570,389
570,388
570,388
571,387
572,387
572,387
573,388
573,388
573,388
572,388
572,388
572,389
571,389
571,390
571,390
570,393
569,394
569,395
569,396
570,396
570,396
573,396
577,397
582,400
590,407
605,419
605,419
626,438
654,463
687,494
722,529
759,565
759,565
798,590
838,608
867,621
0,0
0,0
0,0
0,0
0,0
0,0
