X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
948,606
908,574
880,528
880,528
858,486
840,453
826,426
814,406
806,391
806,391
799,380
795,373
792,366
791,361
791,358
791,358
792,355
793,354
793,354
794,354
794,355
794,355
794,356
793,357
792,358
791,358
790,358
790,358
790,358
789,358
788,357
787,357
785,356
785,356
782,355
777,353
770,350
761,348
751,346
751,346
742,344
732,341
724,339
717,338
712,340
712,340
708,343
705,351
703,355
702,355
700,356
700,356
698,356
694,355
687,352
678,349
668,344
668,344
659,340
650,337
641,335
634,337
628,339
628,339
622,340
617,340
613,341
612,342
612,343
612,343
611,344
611,346
610,348
611,351
611,354
611,354
610,356
610,358
609,358
609,358
609,357
609,357
611,356
615,356
625,358
638,363
654,372
654,372
678,391
708,419
745,454
787,496
833,544
833,544
883,584
937,613
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
