X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
824,699
805,674
805,674
781,630
755,583
734,540
719,506
710,481
710,481
705,462
703,450
702,441
703,436
704,432
704,432
705,430
705,430
705,432
703,434
702,435
702,434
701,434
700,432
698,427
694,422
688,417
688,417
681,412
672,408
662,406
651,404
640,403
640,403
630,402
620,403
611,403
605,405
602,405
601,405
600,406
599,406
600,406
600,407
599,407
599,406
599,406
599,406
600,406
604,406
610,409
610,409
620,413
632,422
646,439
664,465
684,500
684,500
708,542
735,594
764,648
796,690
824,713
824,713
