X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
821,608
803,590
786,569
772,531
772,531
763,496
758,466
755,440
755,419
756,403
756,403
757,391
758,383
759,379
758,377
758,377
758,377
757,377
756,378
755,378
755,378
754,378
754,378
753,378
752,378
751,378
750,377
746,375
746,375
740,373
732,372
723,371
714,371
705,373
705,373
698,375
691,376
686,378
682,381
678,384
678,384
673,387
669,389
665,391
663,392
661,393
661,393
659,394
659,395
659,396
658,396
658,396
658,396
658,396
658,396
657,395
657,395
657,394
657,394
658,394
661,394
666,396
674,399
686,406
686,406
702,416
722,431
746,452
772,479
803,512
803,512
837,552
877,590
920,616
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
