X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
863,604
843,576
823,533
823,533
804,487
791,447
783,416
778,392
776,377
776,377
774,367
773,362
772,361
773,363
774,367
774,367
775,373
776,379
777,384
778,387
778,388
778,388
780,386
782,380
785,376
790,374
795,374
795,374
799,374
800,373
800,373
801,374
801,374
801,374
801,375
801,376
800,379
800,381
800,383
800,384
798,384
795,383
788,380
777,376
763,375
763,374
748,375
735,373
724,371
713,369
702,368
702,368
692,368
683,369
675,371
668,373
664,374
664,374
662,375
661,377
661,378
661,379
662,380
662,380
663,382
663,383
663,384
662,385
662,386
662,386
662,386
663,387
663,388
664,390
665,391
665,391
666,392
667,392
667,393
667,393
667,393
667,393
667,393
667,394
666,394
666,394
666,394
666,394
666,395
667,395
669,396
670,397
673,399
673,399
677,402
685,408
697,417
715,432
738,453
738,453
765,479
796,512
831,552
870,590
908,613
908,613
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
