X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
920,608
882,589
860,561
841,518
841,518
827,480
819,448
814,423
811,403
810,390
809,380
809,380
809,380
808,374
806,369
806,369
805,370
805,370
805,369
805,369
804,368
801,362
800,357
800,357
799,353
798,350
798,350
797,349
796,349
796,350
795,352
794,353
793,355
792,356
792,356
792,356
791,355
787,354
782,352
775,349
767,347
767,347
767,347
747,342
738,341
729,340
720,339
720,339
720,339
711,340
698,345
693,349
690,352
690,352
687,354
687,354
686,354
686,354
686,354
686,354
686,354
687,353
687,353
688,353
689,353
689,353
689,353
689,352
690,351
690,351
690,351
691,351
691,351
692,351
693,352
694,353
694,353
697,356
702,359
710,368
723,385
739,408
760,436
760,436
760,436
812,506
841,548
872,582
906,607
906,607
906,607
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
