X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
860,613
847,591
847,591
835,566
825,533
816,503
810,476
806,452
806,452
804,433
802,418
801,406
800,397
799,390
799,390
799,385
799,381
800,379
801,377
802,377
802,377
802,377
802,378
802,379
802,380
802,381
802,381
802,381
802,381
801,381
800,381
799,381
799,381
797,382
794,383
788,384
780,386
771,387
771,387
761,387
750,387
740,388
729,389
719,392
719,392
709,395
700,402
692,410
687,416
683,418
683,418
680,420
677,422
674,422
668,422
662,422
662,422
656,421
650,420
645,419
642,423
642,429
642,429
639,435
635,437
628,438
623,437
621,437
621,437
619,437
620,436
620,436
620,435
621,435
621,435
621,436
621,436
621,436
622,436
623,436
623,436
624,437
626,438
629,439
635,442
644,447
644,447
660,456
685,473
721,500
762,533
806,573
806,573
850,600
891,620
0,0
0,0
0,0
0,0
0,0
0,0
