X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
903,608
880,594
865,573
853,540
844,506
844,506
837,477
832,452
828,433
824,418
821,407
821,407
817,400
814,396
811,393
809,392
807,392
807,392
806,391
805,390
804,390
804,390
804,393
804,393
804,396
804,396
806,398
807,400
807,402
807,402
808,406
807,409
807,412
807,413
806,414
806,414
806,414
806,414
804,413
801,410
796,406
796,406
788,401
778,396
766,390
753,383
740,377
740,377
728,371
716,367
704,364
693,362
684,361
684,361
676,360
669,360
663,361
659,361
657,360
657,360
657,359
657,358
660,358
665,357
668,355
668,355
670,352
666,353
663,355
662,359
662,363
662,363
666,366
670,369
672,371
673,372
672,372
672,372
671,372
670,372
670,371
672,371
674,371
674,371
676,373
679,375
683,380
686,387
692,396
692,396
699,408
709,423
725,444
752,465
788,488
788,488
829,513
872,541
918,568
963,584
1001,591
1001,591
1027,590
