X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
909,611
909,611
850,590
815,564
790,523
773,487
762,458
762,458
756,437
752,422
750,412
748,408
746,407
746,407
745,404
744,403
743,402
741,400
738,397
738,397
734,393
731,388
729,382
734,379
740,379
740,379
743,383
744,388
743,392
743,397
742,400
742,400
742,402
741,401
741,399
741,398
741,397
741,397
740,396
740,395
738,395
734,393
727,392
727,392
717,391
703,391
686,389
678,386
672,382
672,382
668,378
664,374
660,369
655,364
652,359
652,359
649,355
645,352
642,350
639,350
635,351
635,351
632,353
629,355
628,356
627,356
626,357
626,357
625,357
625,357
624,357
624,357
623,357
623,357
623,357
622,357
622,356
621,355
621,355
621,355
621,354
621,354
621,354
621,354
622,355
622,355
624,357
628,361
636,369
648,382
665,402
665,402
688,428
716,458
749,491
785,527
824,565
824,565
870,594
913,612
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
