X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
921,604
920,604
899,576
883,544
874,508
869,477
864,452
864,452
861,433
858,419
857,410
856,402
855,396
855,396
854,392
853,389
851,388
850,388
849,389
849,389
849,390
849,392
849,393
849,394
848,393
848,393
848,393
848,392
846,391
843,389
836,387
836,387
828,385
818,383
808,380
797,375
786,373
786,373
776,372
766,371
757,369
749,367
743,365
743,365
738,364
734,363
730,362
726,362
723,362
723,362
721,363
719,363
719,363
719,363
719,362
719,362
719,362
719,362
719,362
719,362
719,362
719,362
719,362
719,362
719,363
719,363
719,363
719,363
719,363
718,364
718,364
717,365
718,365
718,365
719,366
720,367
723,372
730,383
741,402
741,403
758,430
778,463
799,497
824,535
852,570
853,571
886,596
921,616
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
