X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
821,611
821,611
803,598
789,582
777,564
767,537
759,512
759,512
753,491
750,472
749,458
749,446
749,436
749,436
750,430
751,425
754,421
756,419
759,418
759,418
761,417
762,417
763,417
763,418
763,419
763,419
764,420
764,421
764,422
764,422
764,423
764,423
764,424
763,426
763,427
761,427
758,425
758,425
753,418
747,414
739,409
732,405
725,401
725,401
719,398
713,395
708,393
703,392
699,391
699,391
696,390
694,389
692,389
691,388
690,388
690,388
689,387
687,386
686,385
684,383
683,380
683,380
681,377
679,375
676,373
672,372
667,372
667,372
662,373
657,374
654,375
651,375
650,375
650,375
650,375
650,375
650,375
651,375
651,375
651,375
652,375
652,374
652,374
653,374
654,373
654,373
656,373
661,374
669,379
681,390
698,407
698,407
719,431
742,458
767,488
792,520
820,554
820,554
852,579
889,594
942,610
0,0
0,0
0,0
0,0
0,0
0,0
