X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
813,620
805,603
796,587
791,568
791,568
787,538
784,511
783,489
783,470
784,454
784,454
784,442
784,433
784,426
784,422
784,421
784,421
785,420
785,420
785,421
785,422
785,423
785,423
785,423
784,424
784,424
784,425
784,425
784,425
783,425
781,424
777,421
771,416
761,410
761,410
749,406
737,405
725,403
714,402
706,402
706,402
699,403
695,405
692,408
691,411
690,413
690,413
690,415
690,414
691,412
691,408
692,403
692,403
691,398
690,393
689,391
688,391
688,391
688,391
688,391
688,392
687,392
687,393
687,393
687,393
687,393
687,394
688,394
690,396
695,400
695,400
704,409
719,425
740,448
764,477
790,512
790,512
818,551
846,584
878,605
922,623
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
